filename,subject_id,dice,iou,precision,recall,tp,fp,fn,gt_area_px,pred_area_px,hd95,assd,categories
train_Subject_8_207.png,8,0.0,0.0,1.0,0.0,0,0,222,222,0,,,missed_positive;low_dice;low_iou
train_Subject_8_208.png,8,0.0,0.0,1.0,0.0,0,0,236,236,0,,,missed_positive;low_dice;low_iou
train_Subject_8_209.png,8,0.0,0.0,1.0,0.0,0,0,284,284,0,,,missed_positive;low_dice;low_iou
train_Subject_8_210.png,8,0.0,0.0,1.0,0.0,0,0,259,259,0,,,missed_positive;low_dice;low_iou
train_Subject_8_211.png,8,0.0,0.0,1.0,0.0,0,0,294,294,0,,,missed_positive;low_dice;low_iou
train_Subject_8_212.png,8,0.0,0.0,1.0,0.0,0,0,276,276,0,,,missed_positive;low_dice;low_iou
train_Subject_8_213.png,8,0.0,0.0,1.0,0.0,0,0,222,222,0,,,missed_positive;low_dice;low_iou
train_Subject_8_214.png,8,0.0,0.0,1.0,0.0,0,0,194,194,0,,,missed_positive;low_dice;low_iou
train_Subject_8_215.png,8,0.0,0.0,1.0,0.0,0,0,212,212,0,,,missed_positive;low_dice;low_iou
train_Subject_8_216.png,8,0.0,0.0,1.0,0.0,0,0,205,205,0,,,missed_positive;low_dice;low_iou
train_Subject_8_217.png,8,0.0,0.0,1.0,0.0,0,0,194,194,0,,,missed_positive;low_dice;low_iou
train_Subject_8_218.png,8,0.0,0.0,1.0,0.0,0,0,212,212,0,,,missed_positive;low_dice;low_iou
train_Subject_8_219.png,8,0.0,0.0,1.0,0.0,0,0,203,203,0,,,missed_positive;low_dice;low_iou
train_Subject_8_220.png,8,0.0,0.0,1.0,0.0,0,0,177,177,0,,,missed_positive;low_dice;low_iou
train_Subject_8_221.png,8,0.0,0.0,1.0,0.0,0,0,165,165,0,,,missed_positive;low_dice;low_iou
train_Subject_8_222.png,8,0.0,0.0,1.0,0.0,0,0,179,179,0,,,missed_positive;low_dice;low_iou
train_Subject_8_223.png,8,0.0,0.0,1.0,0.0,0,0,159,159,0,,,missed_positive;low_dice;low_iou
train_Subject_8_224.png,8,0.0,0.0,1.0,0.0,0,0,109,109,0,,,missed_positive;low_dice;low_iou
train_Subject_8_225.png,8,0.0,0.0,1.0,0.0,0,0,110,110,0,,,missed_positive;low_dice;low_iou
train_Subject_8_226.png,8,0.0,0.0,1.0,0.0,0,0,97,97,0,,,missed_positive;low_dice;low_iou
